interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,date,format,hydrophone,n_hydrophone_detections,source_file,exp_annotated,outcome
251016004000,2,94,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016004500,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016005000,2,94,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016005500,2,94,45,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016010000,2,94,47,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016010500,2,94,45,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016011000,2,94,41,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016011500,2,94,41,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016012000,2,94,44,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016012500,2,94,43,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016013000,2,94,46,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016013500,2,94,43,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016014000,2,94,38,12,True,Ambig,Ambig,True,True,True,True,2025-10-16 01:40:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016014500,2,94,16,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016015000,2,94,25,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016015500,2,94,13,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016020000,2,94,26,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016020500,2,94,43,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016021000,2,94,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016021500,2,94,20,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016022000,2,94,2,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016022500,2,94,6,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016023000,2,94,39,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016023500,2,94,11,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016024000,2,94,28,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016024500,2,94,17,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016025000,2,94,26,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016025500,2,94,23,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016030000,2,94,28,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016030500,2,94,19,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016031000,2,94,16,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016031500,2,94,26,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016032000,2,94,27,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016032500,2,94,22,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016033000,2,94,29,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016033500,2,94,23,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016034000,2,94,2,45,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016034500,2,94,0,47,False,,,True,True,False,False,,,,,,False,TN
251016035000,2,94,13,35,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016035500,2,94,24,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016040000,2,94,20,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016040500,2,94,17,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016041000,2,94,37,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016041500,2,94,46,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016042000,2,94,38,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016042500,2,94,42,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016043000,2,94,24,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016043500,2,94,29,41,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016044000,2,94,43,44,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016044500,2,94,49,32,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016045000,2,94,62,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016045500,2,94,53,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016050000,2,94,56,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016050500,2,94,77,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016051000,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016051500,2,94,66,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016052000,2,94,62,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016052500,2,94,69,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016053000,2,94,64,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016053500,2,94,40,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016054000,2,94,27,58,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016054500,2,94,53,41,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016055000,2,94,70,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016055500,2,94,71,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016060000,2,94,57,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016060500,2,94,21,47,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016061000,2,94,8,34,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016061500,2,94,0,22,False,,,True,True,False,False,,,,,,False,TN
251016062000,2,94,27,8,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016062500,2,94,52,4,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016063000,2,94,48,5,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016063500,2,94,47,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016064000,2,94,47,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016064500,2,94,47,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016065000,2,94,49,13,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016065500,2,94,46,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016070000,2,94,41,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016070500,2,94,29,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016071000,2,94,34,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016071500,2,94,42,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016072000,2,94,43,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016072500,2,94,38,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016073000,2,94,41,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016073500,2,94,45,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016074000,2,94,44,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016074500,2,94,37,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016075000,2,94,28,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016075500,2,94,35,4,True,Ambig,Ambig,True,True,True,True,2025-10-16 07:55:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016080000,2,94,40,9,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:00:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016080500,2,94,40,5,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:05:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016081000,2,94,46,1,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:10:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016081500,2,94,42,5,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:15:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016082000,2,94,45,2,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:20:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016082500,2,94,47,1,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:25:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016083000,2,94,38,18,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:30:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016083500,2,94,14,15,True,Ambig,Ambig,True,True,True,True,2025-10-16 08:35:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016084000,2,94,0,11,False,,,True,True,False,True,2025-10-16 08:40:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,FN
251016084500,2,94,0,21,False,,,True,True,False,True,2025-10-16 08:45:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,FN
251016085000,2,94,0,30,False,,,True,True,False,True,2025-10-16 08:50:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,FN
251016085500,2,94,0,22,False,,,True,True,False,True,2025-10-16 08:55:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,FN
251016090000,2,94,0,26,False,,,True,True,False,True,2025-10-16 09:00:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,FN
251016090500,2,94,4,12,True,Tt,Tt,True,True,True,True,2025-10-16 09:05:00,interval_5min,H1,1.0,Datos_L7.xlsx,True,TP
251016091000,2,94,0,14,False,,,True,True,False,False,,,,,,False,TN
251016091500,2,94,0,38,False,,,True,True,False,False,,,,,,False,TN
251016092000,2,94,0,33,False,,,True,True,False,False,,,,,,False,TN
251016092500,2,94,1,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016093000,2,94,1,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016093500,2,94,0,25,False,,,True,True,False,False,,,,,,False,TN
251016094000,2,94,1,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016094500,2,94,4,36,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016095000,2,94,0,44,False,,,True,True,False,False,,,,,,False,TN
251016095500,2,94,1,32,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016100000,2,94,2,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016100500,2,94,2,37,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016101000,2,94,7,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016101500,2,94,0,34,False,,,True,True,False,False,,,,,,False,TN
251016105000,2,94,0,21,False,,,True,True,False,False,,,,,,False,TN
251016105500,2,67,5,31,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016110000,1,47,7,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016110500,2,94,3,51,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016111000,2,94,0,57,False,,,True,True,False,False,,,,,,False,TN
251016111500,2,94,1,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016112000,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
251016112500,2,94,0,17,False,,,True,True,False,False,,,,,,False,TN
251016113000,2,94,0,21,False,,,True,True,False,False,,,,,,False,TN
251016113500,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
251016114000,2,94,0,31,False,,,True,True,False,False,,,,,,False,TN
251016114500,2,94,0,27,False,,,True,True,False,False,,,,,,False,TN
251016115000,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
251016115500,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251016120000,2,94,0,22,False,,,True,True,False,False,,,,,,False,TN
251016120500,2,94,0,30,False,,,True,True,False,False,,,,,,False,TN
251016121000,2,94,0,28,False,,,True,True,False,False,,,,,,False,TN
251016121500,2,94,0,17,False,,,True,True,False,False,,,,,,False,TN
251016122000,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
251016122500,2,94,0,19,False,,,True,True,False,False,,,,,,False,TN
251016123000,2,94,0,26,False,,,True,True,False,False,,,,,,False,TN
251016123500,2,94,0,21,False,,,True,True,False,False,,,,,,False,TN
251016124000,2,94,0,28,False,,,True,True,False,False,,,,,,False,TN
251016124500,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
251016125000,2,94,0,33,False,,,True,True,False,False,,,,,,False,TN
251016125500,2,94,0,27,False,,,True,True,False,False,,,,,,False,TN
251016130000,2,94,0,26,False,,,True,True,False,False,,,,,,False,TN
251016130500,2,94,0,17,False,,,True,True,False,False,,,,,,False,TN
251016131000,2,94,1,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016131500,2,94,0,29,False,,,True,True,False,False,,,,,,False,TN
251016132000,2,94,0,21,False,,,True,True,False,False,,,,,,False,TN
251016132500,2,94,0,37,False,,,True,True,False,False,,,,,,False,TN
251016133000,2,94,0,31,False,,,True,True,False,False,,,,,,False,TN
251016133500,2,94,0,34,False,,,True,True,False,False,,,,,,False,TN
251016134000,2,94,0,30,False,,,True,True,False,False,,,,,,False,TN
251016134500,2,94,0,9,False,,,True,True,False,False,,,,,,False,TN
251016135000,2,94,0,31,False,,,True,True,False,False,,,,,,False,TN
251016135500,2,94,0,42,False,,,True,True,False,False,,,,,,False,TN
251016140000,2,94,0,30,False,,,True,True,False,False,,,,,,False,TN
251016140500,2,94,1,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016141000,2,94,27,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016141500,2,94,45,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016142000,2,94,47,18,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251016142500,2,94,44,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016143000,2,94,39,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016143500,2,94,43,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016144000,2,94,39,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016144500,2,94,12,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016145000,2,94,20,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016145500,2,94,27,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016150000,2,94,31,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016150500,2,94,32,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016151000,2,94,40,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016151500,2,94,24,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016152000,2,94,46,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016152500,2,94,47,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016153000,2,94,47,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016153500,2,94,47,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016154000,2,94,48,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016154500,2,94,47,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016155000,2,94,37,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016155500,2,94,44,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016160000,2,94,47,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016160500,2,94,47,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016161000,2,94,22,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016161500,2,94,33,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016162000,2,94,41,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016162500,2,94,41,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016163000,2,94,46,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016163500,2,94,48,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016164000,2,94,45,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016164500,2,94,44,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016165000,2,94,46,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016165500,2,94,47,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016170000,2,94,46,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016170500,2,94,47,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016171000,2,94,43,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016171500,2,94,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016172000,2,94,47,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016172500,2,94,6,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016173000,2,94,24,37,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016173500,2,94,41,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016174000,2,94,27,43,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016174500,2,94,48,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016175000,2,94,45,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016175500,2,94,47,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016180000,2,94,47,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016180500,2,94,47,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016181000,2,94,44,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016181500,2,94,0,12,False,,,True,True,False,False,,,,,,False,TN
251016182000,2,94,2,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016182500,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016183000,2,94,40,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016183500,2,94,1,18,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251016184000,2,94,9,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016184500,2,94,23,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016185000,2,94,28,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016185500,2,94,19,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016190000,2,94,11,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016190500,2,94,12,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016191000,2,94,0,14,False,,,True,True,False,False,,,,,,False,TN
251016191500,2,94,9,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016192000,2,94,0,3,False,,,False,True,False,False,,,,,,False,TN
251016192500,2,94,1,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016193000,2,94,0,13,False,,,True,True,False,False,,,,,,False,TN
251016193500,2,94,0,4,False,,,True,True,False,False,,,,,,False,TN
251016194000,2,94,0,4,False,,,False,True,False,False,,,,,,False,TN
251016194500,2,94,0,3,False,,,True,True,False,False,,,,,,False,TN
251016195000,2,94,0,2,False,,,False,True,False,False,,,,,,False,TN
251016195500,2,94,0,9,False,,,False,True,False,False,,,,,,False,TN
251016200000,2,94,0,5,False,,,False,True,False,False,,,,,,False,TN
251016200500,2,94,0,5,False,,,True,True,False,False,,,,,,False,TN
251016201000,2,94,1,5,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251016201500,2,94,0,2,False,,,True,True,False,False,,,,,,False,TN
251016202000,2,94,0,5,False,,,True,True,False,False,,,,,,False,TN
251016202500,2,94,0,5,False,,,True,True,False,False,,,,,,False,TN
251016203000,2,94,0,4,False,,,True,True,False,False,,,,,,False,TN
251016203500,2,94,0,11,False,,,True,True,False,False,,,,,,False,TN
251016204000,2,94,0,9,False,,,True,True,False,False,,,,,,False,TN
251016204500,2,94,0,5,False,,,False,True,False,False,,,,,,False,TN
251016205000,2,94,0,5,False,,,True,True,False,False,,,,,,False,TN
251016205500,2,94,0,11,False,,,True,True,False,False,,,,,,False,TN
251016210000,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251016210500,2,94,0,10,False,,,True,True,False,False,,,,,,False,TN
251016211000,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251016211500,2,94,0,7,False,,,True,True,False,False,,,,,,False,TN
251016212000,2,94,0,13,False,,,True,True,False,False,,,,,,False,TN
251016212500,2,94,0,12,False,,,True,True,False,False,,,,,,False,TN
251016213000,2,94,0,20,False,,,True,True,False,False,,,,,,False,TN
251016213500,2,94,1,26,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251016214000,2,94,0,10,False,,,True,True,False,False,,,,,,False,TN
251016214500,2,94,1,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016215000,2,94,2,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016215500,2,94,9,35,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016220000,2,94,0,14,False,,,True,True,False,False,,,,,,False,TN
251016220500,2,94,3,12,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251016221000,2,94,4,8,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251016221500,2,94,0,17,False,,,True,True,False,False,,,,,,False,TN
251016222000,2,94,0,9,False,,,True,True,False,False,,,,,,False,TN
251016222500,2,94,0,10,False,,,True,True,False,False,,,,,,False,TN
251016223000,2,94,0,6,False,,,False,True,False,False,,,,,,False,TN
251016223500,2,94,0,9,False,,,True,True,False,False,,,,,,False,TN
251016224000,2,94,0,9,False,,,True,True,False,False,,,,,,False,TN
251016224500,2,94,1,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016225000,2,94,0,8,False,,,False,True,False,False,,,,,,False,TN
251016225500,2,94,0,11,False,,,False,True,False,False,,,,,,False,TN
251016230000,2,94,0,14,False,,,True,True,False,False,,,,,,False,TN
251016230500,2,94,1,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016231000,2,94,1,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251016231500,2,94,0,6,False,,,True,True,False,False,,,,,,False,TN
251016232000,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251016232500,2,94,0,7,False,,,False,True,False,False,,,,,,False,TN
251016233000,2,94,0,13,False,,,True,True,False,False,,,,,,False,TN
251016233500,2,94,0,15,False,,,True,True,False,False,,,,,,False,TN
251016234000,2,94,2,38,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251016234500,2,94,1,24,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251016235000,2,94,0,6,False,,,False,True,False,False,,,,,,False,TN
251016235500,2,94,0,3,False,,,False,True,False,False,,,,,,False,TN
251017000000,2,94,0,17,False,,,True,True,False,False,,,,,,False,TN
251017000500,2,94,0,4,False,,,True,True,False,False,,,,,,False,TN
251017001000,2,94,0,4,False,,,False,True,False,False,,,,,,False,TN
251017001500,2,94,0,4,False,,,True,True,False,False,,,,,,False,TN
251017002000,2,94,0,7,False,,,True,True,False,False,,,,,,False,TN
251017002500,2,94,0,5,False,,,False,True,False,False,,,,,,False,TN
251017003000,2,94,0,5,False,,,False,True,False,False,,,,,,False,TN
251017003500,2,94,0,17,False,,,True,True,False,False,,,,,,False,TN
251017004000,2,94,0,7,False,,,True,True,False,False,,,,,,False,TN
251017004500,2,94,1,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017005000,2,94,1,5,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251017005500,2,94,0,10,False,,,True,True,False,False,,,,,,False,TN
251017010000,2,94,0,13,False,,,True,True,False,False,,,,,,False,TN
251017010500,2,94,0,7,False,,,True,True,False,False,,,,,,False,TN
251017011000,2,94,1,11,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251017011500,2,94,0,7,False,,,True,True,False,False,,,,,,False,TN
251017012000,2,94,2,16,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017012500,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251017013000,2,94,0,10,False,,,True,True,False,False,,,,,,False,TN
251017013500,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251017014000,2,94,0,1,False,,,True,True,False,False,,,,,,False,TN
251017014500,2,94,0,19,False,,,True,True,False,False,,,,,,False,TN
251017015000,2,94,0,22,False,,,True,True,False,False,,,,,,False,TN
251017015500,2,94,0,32,False,,,True,True,False,False,,,,,,False,TN
251017020000,2,94,0,8,False,,,False,True,False,False,,,,,,False,TN
251017020500,2,94,0,47,False,,,True,True,False,False,,,,,,False,TN
251017021000,2,94,1,51,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017021500,2,94,0,22,False,,,True,True,False,False,,,,,,False,TN
251017022000,2,94,0,14,False,,,True,True,False,False,,,,,,False,TN
251017022500,2,94,0,23,False,,,True,True,False,False,,,,,,False,TN
251017023000,2,94,0,2,False,,,True,True,False,False,,,,,,False,TN
251017023500,2,94,2,10,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017024000,2,94,2,23,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017024500,2,94,0,11,False,,,True,True,False,False,,,,,,False,TN
251017025000,2,94,1,22,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017025500,2,94,0,21,False,,,True,True,False,False,,,,,,False,TN
251017030000,2,94,0,25,False,,,True,True,False,False,,,,,,False,TN
251017030500,2,94,1,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017031000,2,94,0,12,False,,,True,True,False,False,,,,,,False,TN
251017031500,2,94,7,13,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017032000,2,94,1,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017032500,2,94,0,36,False,,,True,True,False,True,2025-10-17 03:25:00,interval_5min,H2,1.0,Datos_L8.xlsx,True,FN
251017033000,2,94,3,42,True,"Ambig, Tt",Ambig,True,True,True,True,2025-10-17 03:30:00,interval_5min,H1,1.0,Datos_L8.xlsx,True,TP
251017033500,2,94,2,28,True,Ambig,Ambig,True,True,True,True,2025-10-17 03:35:00,interval_5min,H1,1.0,Datos_L8.xlsx,True,TP
251017034000,2,94,8,22,True,"Oo, Tt",Tt,True,True,True,True,2025-10-17 03:40:00,interval_5min,H1,1.0,Datos_L8.xlsx,True,TP
251017034500,2,94,14,32,True,"Ambig, Oo, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017035000,2,94,2,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017035500,2,94,1,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017040000,2,94,3,40,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017040500,2,94,0,46,False,,,True,True,False,False,,,,,,False,TN
251017041000,2,94,1,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017041500,2,94,1,32,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017042000,2,94,0,38,False,,,True,True,False,False,,,,,,False,TN
251017042500,2,94,1,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017043000,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
251017043500,2,94,0,12,False,,,True,True,False,False,,,,,,False,TN
