n_shots,classifier,trial,accuracy,macro_f1,roc_auc,time_s
256,Nearest Centroid,2,0.8840892728581713,0.8769305529262075,0.9246202974244229,0.18928074836730957
256,Nearest Centroid,3,0.8833693304535637,0.8763023632054805,0.9232960617167361,0.17818832397460938
256,Nearest Centroid,4,0.8747300215982722,0.8668453184079794,0.9214870993168233,0.18008041381835938
256,Nearest Centroid,5,0.8779697624190065,0.8707864251256714,0.9210200404993284,0.17469573020935059
256,Nearest Centroid,6,0.8812095032397408,0.8730074383059458,0.9264095971895541,0.1677854061126709
256,Nearest Centroid,7,0.8779697624190065,0.8695184646623073,0.9248066650062663,0.17605853080749512
256,Nearest Centroid,8,0.8765298776097912,0.8683364112512928,0.9235288787111798,0.18758273124694824
256,Nearest Centroid,9,0.8794096472282218,0.8712587064614674,0.9232897924708637,0.17279911041259766
512,Logistic Regression,0,0.8742277140335393,0.8636552206806789,0.9402642435206885,0.11155009269714355
512,Logistic Regression,1,0.8790820829655781,0.8686713573077209,0.9415551375354632,0.09951138496398926
512,Logistic Regression,2,0.8720211827007943,0.8618803806833468,0.9407139577594124,0.11234307289123535
512,Logistic Regression,3,0.8755516328331863,0.8655513176144245,0.9408424475419047,0.10587716102600098
512,Logistic Regression,4,0.8781994704324801,0.8663006810923131,0.9433017419788111,0.10595321655273438
512,Logistic Regression,5,0.8812886142983231,0.8714462356486496,0.9445566588544878,0.11122393608093262
512,Logistic Regression,6,0.8737864077669902,0.8617742184547317,0.939331407699793,0.11052799224853516
512,Logistic Regression,7,0.8689320388349514,0.8585099098481646,0.9392834381809959,0.1067357063293457
512,Logistic Regression,8,0.8804060017652251,0.8697907423157082,0.9407430821101106,0.10758304595947266
512,Logistic Regression,9,0.8676081200353045,0.8564409000255948,0.941113132683689,0.1108241081237793
512,Decision Tree,0,0.8574580759046778,0.8477209785980313,0.8450100564669765,1.064124584197998
512,Decision Tree,1,0.8477493380406002,0.8352132350476831,0.8283479297726245,1.2102782726287842
512,Decision Tree,2,0.8327449249779347,0.8176985345858748,0.810171336841961,1.3191068172454834
512,Decision Tree,3,0.8362753751103266,0.8226069635364409,0.8174378623411866,1.0601611137390137
512,Decision Tree,4,0.8415710503089144,0.8286164048702374,0.8252744541754039,1.1246867179870605
512,Decision Tree,5,0.8362753751103266,0.8216450216450216,0.8128323602373807,1.1448822021484375
512,Decision Tree,6,0.8570167696381289,0.8442827049502296,0.8386622329125721,1.3784396648406982
512,Decision Tree,7,0.8270079435127978,0.81170465337132,0.797826466839357,1.3876001834869385
512,Decision Tree,8,0.8481906443071492,0.8354732604790015,0.8214857187889752,1.1158771514892578
512,Decision Tree,9,0.8327449249779347,0.8210623365069178,0.8055564121541055,1.3134446144104004
512,Random Forest,0,0.8879082082965578,0.8779253304239454,0.9520172039252771,0.9715261459350586
512,Random Forest,1,0.8901147396293028,0.880491990883033,0.9511447583021532,0.8283259868621826
512,Random Forest,2,0.8892321270962048,0.879400281628202,0.9528900778476762,0.8934273719787598
512,Random Forest,3,0.8918799646954987,0.8827913300588291,0.9512081465948494,0.8842771053314209
512,Random Forest,4,0.8892321270962048,0.8786553578419503,0.9565014973342653,0.8551983833312988
512,Random Forest,5,0.883053839364519,0.8727433286618796,0.9474626694351931,1.0576424598693848
512,Random Forest,6,0.8896734333627537,0.8786132121965331,0.9548135698915889,0.9001832008361816
512,Random Forest,7,0.8861429832303619,0.8755186828011937,0.9507421569836766,0.9301333427429199
512,Random Forest,8,0.8949691085613416,0.8856778252611586,0.9524801954415251,0.8834264278411865
512,Random Forest,9,0.8883495145631068,0.8781022842984436,0.9546191220207502,0.8397679328918457
512,SVM (RBF),0,0.8949691085613416,0.8886948869340097,0.9577833970642655,2.974534034729004
512,SVM (RBF),1,0.8958517210944396,0.8893822919329843,0.9602204199388732,3.1484274864196777
512,SVM (RBF),2,0.9024713150926743,0.8957592954896525,0.9555519578416457,2.826857089996338
512,SVM (RBF),3,0.8883495145631068,0.882367473148892,0.95564875347779,2.875201463699341
512,SVM (RBF),4,0.9046778464254193,0.898524523820581,0.959126543590587,3.182204246520996
512,SVM (RBF),5,0.8949691085613416,0.8882920726453238,0.9559468497731727,2.7502083778381348
512,SVM (RBF),6,0.9011473962930273,0.8946190928983985,0.9591745131093841,2.976548194885254
512,SVM (RBF),7,0.8967343336275375,0.8899660338267227,0.9573503864972657,2.902122735977173
512,SVM (RBF),8,0.8936451897616946,0.8872165342337738,0.9568891081781177,2.9885621070861816
512,SVM (RBF),9,0.8954104148278905,0.8886845847668995,0.9592036374600825,3.0969719886779785
512,Nearest Centroid,0,0.881729920564872,0.8744401071818453,0.9223219302934365,0.13361120223999023
512,Nearest Centroid,1,0.8804060017652251,0.8728904371728914,0.9226560037279169,0.15682506561279297
512,Nearest Centroid,2,0.883053839364519,0.8757612465875153,0.9255534483231227,0.13537907600402832
512,Nearest Centroid,3,0.8804060017652251,0.8728323172733103,0.923749451776928,0.13766884803771973
512,Nearest Centroid,4,0.884377758164166,0.8766841143236955,0.9273338884091937,0.13950729370117188
512,Nearest Centroid,5,0.8720211827007943,0.8642550948235403,0.9173759302660252,0.13150334358215332
512,Nearest Centroid,6,0.8848190644307149,0.876951007473951,0.9273861409207407,0.13146615028381348
512,Nearest Centroid,7,0.883495145631068,0.8757427716849452,0.925907651823527,0.13427948951721191
512,Nearest Centroid,8,0.8812886142983231,0.8735374328194713,0.9244081760618394,0.15965557098388672
512,Nearest Centroid,9,0.8790820829655781,0.8713359112404209,0.9229523868261995,0.1406569480895996
805,Logistic Regression,0,0.8779761904761905,0.8668818305680908,0.9447934899336182,0.10956645011901855
805,Logistic Regression,1,0.8696428571428572,0.8577908336312774,0.939723281654512,0.13605523109436035
805,Logistic Regression,2,0.8857142857142857,0.875920135896994,0.9461572871190524,0.14524555206298828
805,Logistic Regression,3,0.8785714285714286,0.8679725590024594,0.9398432958068302,0.13217544555664062
805,Logistic Regression,4,0.8779761904761905,0.8672766391855318,0.9463770532940767,0.13967299461364746
805,Logistic Regression,5,0.8773809523809524,0.8664814814814815,0.9467183922467741,0.1259629726409912
805,Logistic Regression,6,0.8791666666666667,0.8679817394869079,0.9455135748475274,0.157973051071167
805,Logistic Regression,7,0.868452380952381,0.8572306954004889,0.9420347230556538,0.12881088256835938
805,Logistic Regression,8,0.8714285714285714,0.8609098811938569,0.9440406738872583,0.14257121086120605
805,Logistic Regression,9,0.8755952380952381,0.8638727338776304,0.9430821192940674,0.11421489715576172
805,Decision Tree,0,0.8642857142857143,0.8553297306770165,0.854443874680287,2.0885555744171143
805,Decision Tree,1,0.8553571428571428,0.8411141005786974,0.8294201446092603,2.0553574562072754
805,Decision Tree,2,0.844047619047619,0.8317613837029925,0.8234848992582502,2.092315673828125
805,Decision Tree,3,0.8428571428571429,0.8310569908397785,0.8198400538660923,2.353733539581299
805,Decision Tree,4,0.861904761904762,0.8490647872052046,0.7780182390339018,2.5176753997802734
805,Decision Tree,5,0.8422619047619048,0.8311486707129797,0.8281514235704679,2.4232544898986816
805,Decision Tree,6,0.8571428571428571,0.8463112410824689,0.7967396674828666,2.4904661178588867
805,Decision Tree,7,0.8375,0.8243915214462199,0.815024680832493,2.2226686477661133
805,Decision Tree,8,0.8511904761904762,0.8378425961245924,0.8269029646612873,1.9863359928131104
805,Decision Tree,9,0.8583333333333333,0.8486958417088469,0.8410903519531914,2.5045669078826904
805,Random Forest,0,0.888095238095238,0.8789400817798383,0.950445065470058,1.20686674118042
805,Random Forest,1,0.8928571428571429,0.8827163270973377,0.9577464459445348,1.0499227046966553
805,Random Forest,2,0.8952380952380953,0.8858411876717132,0.9577854115784042,1.0267448425292969
805,Random Forest,3,0.8904761904761904,0.8803833675920651,0.9528227484487781,0.9952793121337891
805,Random Forest,4,0.8928571428571429,0.8832466692097066,0.9572765204000679,1.0323386192321777
805,Random Forest,5,0.8857142857142857,0.8750880997560315,0.9482216864014613,1.1470086574554443
805,Random Forest,6,0.8958333333333334,0.8858425769135638,0.9594087198854099,1.0351576805114746
805,Random Forest,7,0.8922619047619048,0.8826416738613352,0.9547663542661914,0.9921202659606934
805,Random Forest,8,0.893452380952381,0.8835898096953523,0.9539660001465108,1.1120030879974365
805,Random Forest,9,0.9,0.8907848138884074,0.9605714544000773,1.1332588195800781
805,SVM (RBF),0,0.8952380952380953,0.8887402147229568,0.9580464813253303,4.270429849624634
805,SVM (RBF),1,0.906547619047619,0.8996316096500692,0.9629873236999895,4.752187967300415
805,SVM (RBF),2,0.9041666666666667,0.8980658976385342,0.9630107030803113,4.888815402984619
805,SVM (RBF),3,0.8982142857142857,0.891734586932853,0.957641238733087,4.631008625030518
805,SVM (RBF),4,0.8994047619047619,0.8928674521493863,0.9612073735448284,4.634416580200195
805,SVM (RBF),5,0.8904761904761904,0.8836829517558185,0.9574448519383845,4.487800121307373
805,SVM (RBF),6,0.9011904761904762,0.8948021202533079,0.9631665656157895,4.733986139297485
805,SVM (RBF),7,0.9005952380952381,0.8942014027289069,0.9628205507870278,4.871554613113403
805,SVM (RBF),8,0.8940476190476191,0.8879469531643445,0.9608862967217433,4.7712531089782715
805,SVM (RBF),9,0.9089285714285714,0.903010178573113,0.9654250137548688,4.97226881980896
805,Nearest Centroid,0,0.8755952380952381,0.8681585566831469,0.9205490725399826,0.08316755294799805
805,Nearest Centroid,1,0.8857142857142857,0.8778609304925094,0.9279837154822932,0.07957315444946289
805,Nearest Centroid,2,0.8863095238095238,0.8792208980066254,0.9282237437869296,0.08090901374816895
805,Nearest Centroid,3,0.8732142857142857,0.8650592741392645,0.9208015698474573,0.08800768852233887
805,Nearest Centroid,4,0.8803571428571428,0.8723403772703267,0.924780740378216,0.07674002647399902
805,Nearest Centroid,5,0.868452380952381,0.8603357314148681,0.9142163777235031,0.08112597465515137
805,Nearest Centroid,6,0.8863095238095238,0.8789968138995283,0.9273477963375422,0.07917928695678711
805,Nearest Centroid,7,0.8839285714285714,0.8762297215659887,0.925739294971407,0.09920549392700195
805,Nearest Centroid,8,0.881547619047619,0.8739286176230687,0.9259972474676235,0.07676219940185547
805,Nearest Centroid,9,0.8845238095238095,0.8772105639905059,0.9270438643933596,0.08738946914672852
