interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,exp_top_species,n_wavs_annotated,source,sum_exp_Ambig,sum_exp_Bb,sum_exp_Dc,sum_exp_Dd,sum_exp_Gg,sum_exp_Gm,sum_exp_Lo,sum_exp_Oo,sum_exp_Pm,sum_exp_Sc,sum_exp_Tt,sum_exp_Zc,exp_annotated,outcome
240531003500,5,60,35,22,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531004000,5,60,20,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531004500,5,60,39,18,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531005000,5,60,44,15,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531005500,5,60,50,9,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531010000,5,60,47,10,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531010500,5,60,24,30,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531011000,5,60,23,22,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531011500,5,60,18,35,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531012000,5,60,24,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531012500,5,60,23,32,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531013000,5,60,21,32,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531013500,5,60,11,29,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531014000,5,60,12,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531014500,5,60,12,29,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531015000,5,60,24,27,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531015500,5,60,20,30,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531020000,5,60,12,33,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531020500,5,60,3,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531021000,5,60,1,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531021500,5,60,2,22,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531022000,5,60,0,3,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531022500,5,60,1,2,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531023000,5,60,0,4,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531023500,5,60,0,1,False,,,False,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531024000,5,60,0,1,False,,,False,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531024500,5,60,0,11,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531025000,5,60,1,3,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531025500,5,60,0,10,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531030000,5,60,0,3,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531030500,5,60,0,5,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531031000,5,60,0,8,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531031500,5,60,10,16,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531032000,5,60,33,23,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531032500,5,60,31,23,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531033000,5,60,2,9,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531033500,5,60,20,12,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531034000,5,60,42,17,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531034500,5,60,36,19,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531035000,5,60,16,33,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531035500,5,60,9,32,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531040000,5,60,4,14,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531040500,5,60,2,30,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531041000,5,60,1,15,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531041500,5,60,0,3,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531042000,5,60,1,12,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531042500,5,60,6,25,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531043000,5,60,2,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531043500,5,60,3,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531044000,5,60,4,29,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531044500,5,60,2,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531045000,5,60,1,10,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531045500,5,60,1,20,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531050000,5,60,0,15,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531050500,5,60,0,25,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531051000,5,60,2,25,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531051500,5,60,10,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531052000,5,60,3,33,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531052500,5,60,7,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531053000,5,60,9,43,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531053500,5,60,3,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531054000,5,60,5,46,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531054500,5,60,9,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531055000,5,60,2,40,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531055500,5,60,9,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531060000,5,60,6,32,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531060500,5,60,9,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531061000,5,60,1,17,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531061500,5,60,2,37,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531062000,5,60,11,30,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531062500,5,60,1,10,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531063000,5,60,12,17,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531063500,5,60,0,15,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531064000,5,60,4,19,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531064500,5,60,6,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531065000,5,60,20,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531065500,5,60,22,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531070000,5,60,35,25,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531070500,5,60,10,47,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531071000,5,60,25,35,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531071500,5,60,15,45,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531072000,5,60,17,43,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531072500,5,60,18,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531073000,5,60,24,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531073500,5,60,26,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531074000,5,60,45,15,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531074500,5,60,45,15,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531075000,5,60,32,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531075500,5,60,15,43,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.148,0.0893333333333333,0.5466666666666666,0.0,0.0093333333333333,0.0013333333333333,0.0,0.072,0.1333333333333333,0.0,True,TP
240531080000,5,60,21,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531080500,5,60,20,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531081000,5,60,24,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531081500,5,60,29,29,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531082000,5,60,21,33,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531082500,5,60,25,22,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531083000,5,60,31,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531083500,5,60,31,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531084000,5,60,57,3,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531084500,5,60,40,19,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531085000,5,60,44,16,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531085500,5,60,37,20,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531090000,5,60,14,37,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531090500,5,60,13,37,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531091000,5,60,23,30,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.1253333333333333,0.1106666666666666,0.5573333333333333,0.0,0.008,0.0,0.0,0.0253333333333333,0.1733333333333333,0.0,True,TP
240531091500,5,60,19,24,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.1106666666666666,0.0986666666666666,0.5333333333333333,0.0,0.0106666666666666,0.0,0.0,0.036,0.2106666666666666,0.0,True,TP
240531092000,5,60,16,20,True,Ambig,Ambig,True,True,True,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240531092500,5,60,0,11,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.132,0.1426666666666666,0.4986666666666666,0.0,0.004,0.0,0.0,0.0426666666666666,0.18,0.0,True,FN
240531093000,5,60,0,7,False,,,True,True,False,True,Tt,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,12.761333333333315,9.93733333333332,9.694266666666651,0.0,0.7973333333333332,0.22133333333333322,0.0,4.510666666666654,13.489333333333322,0.0,True,FN
240531093500,5,60,0,28,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,7.83199999999998,4.785333333333323,8.318799999999985,0.0,1.1959999999999997,0.7933333333333332,0.0,2.2013333333333267,6.36399999999999,0.0,True,FN
240531094000,5,60,0,44,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,8.581333333333328,5.04933333333333,16.259733333333312,0.0,0.2173333333333332,0.0173333333333332,0.0,1.5346666666666666,6.270666666666656,0.0,True,FN
240531094500,5,60,0,44,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,9.033333333333314,5.035999999999987,12.56506666666665,0.0,0.992,0.6053333333333332,0.0,1.8666666666666665,5.7119999999999935,0.0,True,FN
240531095000,5,60,0,33,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,8.029333333333312,4.997333333333323,11.481866666666642,0.0,0.9266666666666665,0.6039999999999999,0.0,1.7560000000000002,5.699999999999994,0.0,True,FN
240531095500,5,60,0,41,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,10.329333333333324,6.210666666666663,17.852399999999975,0.0,1.1600000000000001,0.7933333333333332,0.0,2.1773333333333302,7.56933333333333,0.0,True,FN
240531100000,5,60,0,48,False,,,True,True,False,True,Dc,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,15.76133333333332,9.283999999999994,13.63959999999999,0.0,1.62,1.0066666666666666,0.0,3.7093333333333267,10.834666666666656,0.0,True,FN
240531100500,5,60,0,48,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,4.474533333333321,9.683999999999994,14.956133333333323,0.0,5.478666666666666,4.273333333333329,0.0,4.038666666666666,8.434666666666658,0.0,True,FN
240531101000,5,60,0,31,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,2.3693333333333304,1.512,8.51333333333333,0.0,0.2826666666666667,0.1933333333333333,0.0,0.5346666666666666,1.5946666666666598,0.0,True,FN
240531101500,5,60,0,24,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531102000,5,60,0,21,False,,,True,True,False,False,background,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240531102500,5,60,0,35,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,1.0253333333333332,0.464,2.834666666666661,0.0,0.0079999999999999,0.0,0.0,0.1306666666666666,0.5373333333333333,0.0,True,FN
240531103000,5,60,0,26,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,3.37733333333333,1.4826666666666635,10.24533333333332,0.0,0.7733333333333331,0.572,0.0,0.7613333333333334,1.7879999999999932,0.0,True,FN
240531103500,5,60,0,17,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,1.44,0.9893333333333333,4.638666666666661,0.0,0.2559999999999999,0.1973333333333333,0.0,0.30266666666666664,1.176,0.0,True,FN
240531104000,5,60,0,25,False,,,True,True,False,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.22266666666666662,0.192,1.3493333333333335,0.0,0.0093333333333332,0.0,0.0,0.039999999999999904,0.1866666666666666,0.0,True,FN
240531104500,5,60,1,43,True,Bp,Bp,True,True,True,True,Gg,5.0,XIULOS_MAIG_TOTAL,0.0,0.0,0.2146666666666666,0.1026666666666666,0.5493333333333333,0.0,0.0,0.0,0.0,0.0266666666666666,0.1066666666666666,0.0,True,TP
